id,givenName,familyName,middleName,honorificSuffix,birthYear,deathYear,num_terms,positions,states,parties,congress_range
T000232,Mark,Thomson,,,1739.0,1803.0,2,['Representative'],['NJ'],['Federalist'],4-5
T000247,Enos,Throop,Thompson,,1784.0,1874.0,1,['Representative'],['NY'],['Democratic Republican'],14-14
T000249,Buckner,Thruston,,,1763.0,1845.0,3,['Senator'],['KY'],['Democratic Republican'],9-11
T000262,George,Tibbits,,,1763.0,1849.0,1,['Representative'],['NY'],['Federalist'],8-8
T000264,Isaac,Tichenor,,,1754.0,1838.0,5,['Senator'],['VT'],['Federalist'],4-16
T000268,Edward,Tiffin,,,1766.0,1829.0,1,['Senator'],['OH'],['Democratic Republican'],10-10
T000273,Thomas,Tillinghast,,,1742.0,1821.0,2,['Representative'],['RI'],"['Democratic Republican', 'Federalist']",5-7
T000284,John,Tipton,,,1786.0,1839.0,4,['Senator'],['IN'],"['Democrat', 'Jacksonian']",22-25
T000290,John,Tod,,,1780.0,1830.0,2,['Representative'],['PA'],['Democratic Republican'],17-18
T000300,Gideon,Tomlinson,,,1780.0,1854.0,7,"['Senator', 'Representative']",['CT'],"['Democratic Republican', 'Adams', 'Adams-Clay Republican', 'Anti-Jacksonian']",16-24
T000303,Caleb,Tompkins,,,1759.0,1846.0,2,['Representative'],['NY'],['Democratic Republican'],15-16
T000304,Christopher,Tompkins,,,1780.0,1858.0,2,['Representative'],['KY'],['Anti-Jacksonian'],22-23
T000306,Daniel,Tompkins,D.,,1774.0,1825.0,0,[],[],[],
T000333,George,Townsend,,,1769.0,1844.0,2,['Representative'],['NY'],['Democratic Republican'],14-15
T000343,Albert,Tracy,Haller,,1793.0,1859.0,3,['Representative'],['NY'],"['Democratic Republican', 'Adams-Clay Republican']",16-18
T000346,Phineas,Tracy,Lyman,,1786.0,1876.0,3,['Representative'],['NY'],"['Adams', 'Anti-Masonic']",20-22
T000347,Uri,Tracy,,,1764.0,1838.0,3,['Representative'],['NY'],['Democratic Republican'],9-12
T000348,Uriah,Tracy,,,1755.0,1807.0,9,"['Senator', 'Representative']",['CT'],['Federalist'],3-10
T000361,Thomas,Tredwell,,,1743.0,1831.0,2,['Representative'],['NY'],['Anti-Administration'],2-3
T000365,James,Trezvant,,,,1841.0,3,['Representative'],['VA'],['Jacksonian'],19-21
T000368,Abram,Trigg,,,1750.0,,6,['Representative'],['VA'],['Democratic Republican'],5-10
T000370,John,Trigg,Johns,,1748.0,1804.0,4,['Representative'],['VA'],['Democratic Republican'],5-8
T000372,David,Trimble,,,1782.0,1842.0,5,['Representative'],['KY'],"['Democratic Republican', 'Adams', 'Adams-Clay Republican']",15-19
T000377,William,Trimble,Allen,,1786.0,1821.0,2,['Senator'],['OH'],['Democratic Republican'],16-17
T000382,George,Troup,Michael,,1780.0,1856.0,8,"['Senator', 'Representative']",['GA'],"['Democratic Republican', 'Jacksonian']",10-22
T000389,Jonathan,Trumbull,,Jr.,1740.0,1809.0,4,"['Senator', 'Representative']",['CT'],['Federalist'],1-4
T000391,Joseph,Trumbull,,,1782.0,1861.0,3,['Representative'],['CT'],"['Whig', 'Anti-Jacksonian']",23-27
T000396,Ebenezer,Tucker,,,1758.0,1845.0,2,['Representative'],['NJ'],['Adams'],19-20
T000397,George,Tucker,,,1775.0,1861.0,3,['Representative'],['VA'],"['Democratic Republican', 'Crawford Republican']",16-18
T000398,Henry,Tucker,St. George,,1780.0,1848.0,2,['Representative'],['VA'],['Democratic Republican'],14-15
T000402,Starling,Tucker,,,1770.0,1834.0,7,['Representative'],['SC'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",15-21
T000403,Thomas,Tucker,Tudor,,1745.0,1828.0,3,"['Delegate', 'Representative']","['SC', None]",[],1-2
T000416,Charles,Turner,,Jr.,1760.0,1839.0,2,['Representative'],['MA'],['Democratic Republican'],11-12
T000418,Daniel,Turner,,,1796.0,1860.0,1,['Representative'],['NC'],['Jacksonian'],20-20
T000423,James,Turner,,,1766.0,1824.0,6,['Senator'],['NC'],['Democratic Republican'],9-14
T000422,James,Turner,,,1783.0,1861.0,2,['Representative'],['MD'],['Jacksonian'],23-24
T000435,Joel,Turrill,,,1794.0,1859.0,2,['Representative'],['NY'],['Jacksonian'],23-24
T000438,Selah,Tuthill,,,1771.0,1821.0,1,['Representative'],['NY'],[],17-17
T000442,Samuel,Tweedy,,,1776.0,1868.0,1,['Representative'],['CT'],['Anti-Jacksonian'],23-23
T000450,John,Tyler,,,1790.0,1862.0,8,"['Senator', 'Representative']",['VA'],"['Democratic Republican', 'Jacksonian', 'Anti-Jacksonian']",14-24
T000453,Jacob,Tyson,,,1773.0,1848.0,1,['Representative'],['NY'],['Crawford Republican'],18-18
U000003,Daniel,Udree,,,1751.0,1828.0,4,['Representative'],['PA'],"['Democratic Republican', 'Jackson Republican']",13-18
U000022,George,Upham,Baxter,,1768.0,1848.0,1,['Representative'],['NH'],['Federalist'],7-7
U000023,Jabez,Upham,,,1764.0,1811.0,2,['Representative'],['MA'],['Federalist'],10-11
U000024,Nathaniel,Upham,,,1774.0,1829.0,3,['Representative'],['NH'],['Democratic Republican'],15-17
V000011,James,Van Alen,Isaac,,1772.0,1822.0,1,['Representative'],['NY'],['Democratic Republican'],10-10
V000012,John,Van Alen,Evert,,1749.0,1807.0,3,['Representative'],['NY'],['Federalist'],3-5
V000009,Martin,Van Buren,,,1782.0,1862.0,4,['Senator'],['NY'],"['Democratic Republican', 'Jacksonian', 'Crawford Republican']",17-20
V000022,Philip,Van Cortlandt,,,1749.0,1831.0,8,['Representative'],['NY'],"['Democratic Republican', 'Anti-Administration']",3-10
V000023,Pierre,Van Cortlandt,,Jr.,1762.0,1848.0,1,['Representative'],['NY'],['Democratic Republican'],12-12
V000037,Nicholas,Van Dyke,,,1770.0,1826.0,7,"['Senator', 'Representative']",['DE'],"['Adams', 'Adams-Clay Federalist', 'Federalist']",10-19
V000039,Peter,Van Gaasbeck,,,1754.0,1797.0,1,['Representative'],['NY'],['Pro-Administration'],3-3
V000043,Archibald,Van Horne,,,,1817.0,2,['Representative'],['MD'],['Democratic Republican'],10-11
V000044,Espy,Van Horne,,,1795.0,1829.0,2,['Representative'],['PA'],['Jacksonian'],19-20
V000045,Isaac,Van Horne,,,1754.0,1834.0,2,['Representative'],['PA'],['Democratic Republican'],7-8
V000046,Isaac,Van Houten,B.,,1776.0,1850.0,1,['Representative'],['NY'],['Jacksonian'],23-23
V000049,John,Van Ness,Peter,,1769.0,1846.0,1,['Representative'],['NY'],['Democratic Republican'],7-7
V000053,Jeremiah,Van Rensselaer,,,1738.0,1810.0,1,['Representative'],['NY'],['Anti-Administration'],1-1
V000054,Killian,Van Rensselaer,Killian,,1763.0,1845.0,5,['Representative'],['NY'],['Federalist'],7-11
V000055,Solomon,Van Rensselaer,Van Vechten,,1774.0,1852.0,2,['Representative'],['NY'],['Federalist'],16-17
V000056,Stephen,Van Rensselaer,,III,1764.0,1839.0,4,['Representative'],['NY'],"['Adams', 'Adams-Clay Federalist', 'Federalist']",17-20
V000059,Thomas,Van Swearingen,,,1784.0,1822.0,2,['Representative'],['VA'],['Federalist'],16-17
V000068,William,Van Wyck,William,,1777.0,1840.0,2,['Representative'],['NY'],"['Democratic Republican', 'Adams-Clay Republican']",17-18
V000017,Joseph,Vance,,,1786.0,1852.0,9,['Representative'],['OH'],"['Whig', 'Adams', 'Adams-Clay Republican', 'Anti-Jacksonian', 'Democratic Republican']",17-29
V000018,Robert,Vance,Brank,,1793.0,1827.0,1,['Representative'],['NC'],['Jackson Republican'],18-18
V000028,Aaron,Vanderpoel,,,1799.0,1870.0,3,['Representative'],['NY'],"['Democrat', 'Jacksonian']",23-26
V000073,John,Varnum,,,1778.0,1836.0,3,['Representative'],['MA'],"['Adams', 'Anti-Jacksonian']",19-21
V000074,Joseph,Varnum,Bradley,,1750.0,1821.0,11,"['Senator', 'Representative']",['MA'],['Democratic Republican'],4-14
V000083,Abraham,Venable,Bedford,,1758.0,1811.0,5,"['Senator', 'Representative']",['VA'],"['Democratic Republican', 'Anti-Administration']",2-8
V000088,Daniel,Verplanck,Crommelin,,1762.0,1834.0,3,['Representative'],['NY'],['Democratic Republican'],8-10
V000089,Gulian,Verplanck,Crommelin,,1786.0,1870.0,4,['Representative'],['NY'],['Jacksonian'],19-22
V000104,John,Vining,,,1758.0,1802.0,6,"['Senator', 'Delegate', 'Representative']",['DE'],['Pro-Administration'],1-5
V000107,Samuel,Vinton,Finley,,1792.0,1862.0,11,['Representative'],['OH'],"['Whig', 'Adams', 'Adams-Clay Republican', 'Anti-Jacksonian']",18-31
V000120,Roger,Vose,,,1763.0,1841.0,2,['Representative'],['NH'],['Federalist'],13-14
W000013,Jeremiah,Wadsworth,,,1743.0,1804.0,4,"['Delegate', 'Representative']",['CT'],['Pro-Administration'],1-3
W000014,Peleg,Wadsworth,,,1748.0,1829.0,7,['Representative'],['MA'],['Federalist'],3-9
W000016,David,Wagener,Douglas,,1792.0,1860.0,4,['Representative'],['PA'],"['Democrat', 'Jacksonian']",23-26
W000017,George,Waggaman,Augustus,,1782.0,1843.0,2,['Senator'],['LA'],['Anti-Jacksonian'],22-23
W000042,George,Wales,Edward,,1792.0,1860.0,2,['Representative'],['VT'],['Adams'],19-20
W000046,Benjamin,Walker,,,1753.0,1818.0,1,['Representative'],['NY'],['Federalist'],7-7
W000048,David,Walker,,,,1820.0,2,['Representative'],['KY'],['Democratic Republican'],15-16
W000050,Felix,Walker,,,1753.0,1828.0,3,['Representative'],['NC'],['Democratic Republican'],15-17
W000051,Francis,Walker,,,1764.0,1806.0,1,['Representative'],['VA'],['Anti-Administration'],3-3
W000052,Freeman,Walker,,,1780.0,1827.0,2,['Senator'],['GA'],['Democratic Republican'],16-17
W000053,George,Walker,,,1763.0,1819.0,1,['Senator'],['KY'],['Democratic Republican'],13-13
W000061,John,Walker,Williams,,1783.0,1823.0,2,['Senator'],['AL'],['Democratic Republican'],16-17
W000059,John,Walker,,,1744.0,1809.0,2,"['Senator', 'Delegate']",['VA'],['Pro-Administration'],1-2
W000078,James,Wallace,M.,,1750.0,1823.0,3,['Representative'],['PA'],['Democratic Republican'],14-16
W000094,Robert,Waln,,,1765.0,1836.0,2,['Representative'],['PA'],['Federalist'],5-6
W000114,George,Walton,,,1749.0,1804.0,3,"['Senator', 'Delegate']",['GA'],['Federalist'],1-4
W000116,Matthew,Walton,,,,1819.0,2,['Representative'],['KY'],['Democratic Republican'],8-9
W000118,Reuben,Walworth,Hyde,,1788.0,1867.0,1,['Representative'],['NY'],['Democratic Republican'],17-17
W000125,Aaron,Ward,,,1790.0,1867.0,6,['Representative'],['NY'],"['Democrat', 'Adams', 'Jacksonian']",19-27
W000128,Artemas,Ward,,Jr.,1762.0,1847.0,2,['Representative'],['MA'],['Federalist'],13-14
W000127,Artemas,Ward,,,1727.0,1800.0,3,"['Delegate', 'Representative']",['MA'],['Pro-Administration'],2-3
W000136,Jonathan,Ward,,,1768.0,1842.0,1,['Representative'],['NY'],['Democratic Republican'],14-14
W000141,Thomas,Ward,,,1759.0,1842.0,2,['Representative'],['NJ'],['Democratic Republican'],13-14
W000146,Daniel,Wardwell,,,1791.0,1878.0,3,['Representative'],['NY'],['Jacksonian'],22-24
W000148,Nicholas,Ware,,,1776.0,1824.0,2,['Senator'],['GA'],"['Democratic Republican', 'Crawford Republican']",17-18
W000150,Henry,Warfield,Ridgely,,1774.0,1839.0,3,['Representative'],['MD'],"['Adams-Clay Federalist', 'Federalist']",16-18
W000179,George,Washington,Corbin,,1789.0,1854.0,4,['Representative'],['MD'],"['Whig', 'Adams', 'Anti-Jacksonian']",20-24
W000178,George,Washington,,,1732.0,1799.0,2,['Delegate'],['VA'],[],1-2
W000195,John,Watmough,Goddard,,1793.0,1861.0,2,['Representative'],['PA'],['Anti-Jacksonian'],22-23
W000202,James,Watson,,,1750.0,1806.0,2,['Senator'],['NY'],['Federalist'],5-6
W000211,John,Watts,,,1749.0,1836.0,1,['Representative'],['NY'],['Pro-Administration'],3-3
W000216,Anthony,Wayne,,,1745.0,1796.0,1,['Representative'],['GA'],[],2-2
W000217,Isaac,Wayne,,,1772.0,1852.0,1,['Representative'],['PA'],['Jackson Federalist'],18-18
W000218,James,Wayne,Moore,,1790.0,1867.0,3,['Representative'],['GA'],['Jacksonian'],21-23
W000220,Robert,Weakley,,,1764.0,1845.0,1,['Representative'],['TN'],['Democratic Republican'],11-11
W000238,Daniel,Webster,,,1782.0,1852.0,14,"['Senator', 'Representative']","['NH', 'MA']","['Whig', 'Adams-Clay Federalist', 'Federalist', 'Adams', 'Anti-Jacksonian']",13-31
W000241,Taylor,Webster,,,1800.0,1876.0,3,['Representative'],['OH'],"['Democrat', 'Jacksonian']",23-25
W000245,John,Weeks,Wingate,,1781.0,1853.0,2,['Representative'],['NH'],['Jacksonian'],21-22
W000250,John,Weems,Crompton,,1778.0,1862.0,2,['Representative'],['MD'],['Jacksonian'],19-20
W000287,William,Wells,Hill,,1769.0,1829.0,6,['Senator'],['DE'],['Federalist'],5-14
W000293,Peter,Wendover,Hercules,,1768.0,1834.0,3,['Representative'],['NY'],['Democratic Republican'],14-16
W000309,Rensselaer,Westerlo,,,1776.0,1851.0,1,['Representative'],['NY'],['Federalist'],15-15
W000321,Reuben,Whallon,,,1776.0,1843.0,1,['Representative'],['NY'],['Jacksonian'],23-23
W000324,Jesse,Wharton,,,1782.0,1833.0,3,"['Senator', 'Representative']",['TN'],['Democratic Republican'],10-14
W000329,Laban,Wheaton,,,1754.0,1846.0,4,['Representative'],['MA'],['Federalist'],11-14
W000334,Grattan,Wheeler,Henry,,1783.0,1852.0,1,['Representative'],['NY'],['Anti-Masonic'],22-22
W000345,Thomas,Whipple,,Jr.,1787.0,1835.0,4,['Representative'],['NH'],"['Democratic Republican', 'Adams', 'Adams-Clay Republican']",17-20
W000352,Alexander,White,,,1738.0,1804.0,2,['Representative'],['VA'],['Pro-Administration'],1-2
W000356,Bartow,White,,,1776.0,1862.0,1,['Representative'],['NY'],['Adams'],19-19
W000358,Campbell,White,Patrick,,1787.0,1859.0,3,['Representative'],['NY'],['Jacksonian'],21-23
W000363,David,White,,,1785.0,1834.0,1,['Representative'],['KY'],['Adams-Clay Republican'],18-18
W000365,Edward,White,Douglass,,1795.0,1847.0,5,['Representative'],['LA'],"['Whig', 'Anti-Jacksonian']",21-27
W000367,Francis,White,,,,1826.0,1,['Representative'],['VA'],['Federalist'],13-13
W000376,Hugh,White,Lawson,,1773.0,1840.0,8,['Senator'],['TN'],"['Whig', 'Jacksonian', 'Anti-Jacksonian']",19-26
W000377,James,White,,,1749.0,1809.0,3,['Delegate'],"['TN', 'NC']",[],1-4
W000383,Joseph,White,M.,,1798.0,1839.0,6,['Delegate'],['FL'],[],19-24
W000385,Leonard,White,,,1767.0,1849.0,1,['Representative'],['MA'],['Federalist'],12-12
W000389,Phineas,White,,,1770.0,1847.0,1,['Representative'],['VT'],['Federalist'],17-17
W000392,Samuel,White,,,1770.0,1809.0,6,['Senator'],['DE'],['Federalist'],6-11
W000402,James,Whitehill,,,1762.0,1822.0,1,['Representative'],['PA'],['Democratic Republican'],13-13
W000403,John,Whitehill,,,1729.0,1815.0,2,['Representative'],['PA'],['Democratic Republican'],8-9
W000404,Robert,Whitehill,,,1738.0,1813.0,5,['Representative'],['PA'],['Democratic Republican'],9-13
W000411,Jenkin,Whiteside,,,1772.0,1822.0,2,['Senator'],['TN'],['Democratic Republican'],11-12
W000412,John,Whiteside,,,1773.0,1830.0,2,['Representative'],['PA'],['Democratic Republican'],14-15
W000421,Ezekiel,Whitman,,,1776.0,1866.0,4,['Representative'],"['ME', 'MA']",['Federalist'],11-17
W000422,Lemuel,Whitman,,,1780.0,1841.0,1,['Representative'],['CT'],['Adams-Clay Republican'],18-18
W000423,Elias,Whitmore,,,1772.0,1853.0,1,['Representative'],['NY'],['Adams'],19-19
W000431,Elisha,Whittlesey,,,1783.0,1863.0,8,['Representative'],['OH'],"['Whig', 'Anti-Masonic', 'Adams', 'Adams-Clay Republican', 'Anti-Jacksonian']",18-25
W000432,Frederick,Whittlesey,,,1799.0,1851.0,2,['Representative'],['NY'],['Anti-Masonic'],22-23
W000440,Eliphalet,Wickes,,,1769.0,1850.0,1,['Representative'],['NY'],['Democratic Republican'],9-9
W000442,Charles,Wickliffe,Anderson,,1788.0,1869.0,6,['Representative'],['KY'],"['Jackson Republican', 'Jacksonian', 'Unionist']",18-37
W000444,William,Widgery,,,1753.0,1822.0,1,['Representative'],['MA'],['Democratic Republican'],12-12
W000454,Isaac,Wilbour,,,1763.0,1837.0,1,['Representative'],['RI'],['Democratic Republican'],10-10
W000456,Jeduthun,Wilcox,,,1768.0,1838.0,2,['Representative'],['NH'],['Federalist'],13-14
W000460,Richard,Wilde,Henry,,1789.0,1847.0,6,['Representative'],['GA'],"['Democratic Republican', 'Jacksonian', 'Crawford Republican']",14-23
W000472,James,Wilkin,Whitney,,1762.0,1845.0,2,['Representative'],['NY'],['Democratic Republican'],14-15
W000473,Samuel,Wilkin,Jones,,1793.0,1866.0,1,['Representative'],['NY'],['Anti-Jacksonian'],22-22
W000475,William,Wilkins,,,1779.0,1865.0,3,"['Senator', 'Representative']",['PA'],"['Democrat', 'Jacksonian']",22-28
W000482,Calvin,Willey,,,1776.0,1858.0,3,['Senator'],['CT'],['Adams'],19-21
W000491,Benjamin,Williams,,,1751.0,1814.0,1,['Representative'],['NC'],['Anti-Administration'],3-3
W000495,David,Williams,Rogerson,,1776.0,1830.0,3,['Representative'],['SC'],['Democratic Republican'],9-12
W000505,Isaac,Williams,,Jr.,1777.0,1860.0,3,['Representative'],['NY'],"['Democratic Republican', 'Adams-Clay Republican']",13-18
W000510,Jared,Williams,,,1766.0,1831.0,3,['Representative'],['VA'],"['Democratic Republican', 'Crawford Republican']",16-18
W000516,John,Williams,,,1778.0,1837.0,4,['Senator'],['TN'],['Democratic Republican'],14-17
W000513,John,Williams,,,1752.0,1806.0,2,['Representative'],['NY'],['Federalist'],4-5
W000523,Jonathan,Williams,,,1750.0,1815.0,1,['Representative'],['PA'],[],14-14
W000526,Lemuel,Williams,,,1747.0,1828.0,3,['Representative'],['MA'],['Federalist'],6-8
W000527,Lewis,Williams,,,1782.0,1842.0,14,['Representative'],['NC'],"['Whig', 'Adams', 'Anti-Jacksonian', 'Crawford Republican', 'Democratic Republican']",14-27
W000529,Marmaduke,Williams,,,1774.0,1850.0,3,['Representative'],['NC'],['Democratic Republican'],8-10
W000531,Nathan,Williams,,,1773.0,1835.0,1,['Representative'],['NY'],['Democratic Republican'],9-9
W000534,Robert,Williams,,,1768.0,1836.0,3,['Representative'],['NC'],['Democratic Republican'],5-7
W000540,Thomas,Williams,Hill,,1773.0,1850.0,6,['Senator'],['MS'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",15-20
W000541,Thomas,Williams,Scott,,1777.0,1861.0,1,['Representative'],['CT'],['Federalist'],15-15
W000551,Hugh,Williamson,,,1735.0,1819.0,3,"['Delegate', 'Representative']",['NC'],['Federalist'],1-2
W000554,William,Williamson,Durkee,,1779.0,1846.0,1,['Representative'],['ME'],['Democratic Republican'],17-17
W000560,Francis,Willis,,,1745.0,1829.0,1,['Representative'],['GA'],['Anti-Administration'],2-2
W000565,Westel,Willoughby,,Jr.,1769.0,1844.0,1,['Representative'],['NY'],['Democratic Republican'],14-14
W000568,Alexander,Wilson,,,,,3,['Representative'],['VA'],['Democratic Republican'],8-10
W000574,Edgar,Wilson,Campbell,,1800.0,1860.0,1,['Representative'],['VA'],['Anti-Jacksonian'],23-23
W000576,Ephraim,Wilson,King,,1771.0,1834.0,2,['Representative'],['MD'],"['Adams', 'Jacksonian']",20-21
W000584,Henry,Wilson,,,1778.0,1826.0,2,['Representative'],['PA'],"['Jackson Republican', 'Jacksonian']",18-19
W000586,Isaac,Wilson,,,1780.0,1848.0,1,['Representative'],['NY'],['Democratic Republican'],18-18
W000595,James,Wilson,Jefferson,,1775.0,1824.0,3,['Senator'],['NJ'],['Democratic Republican'],14-16
W000588,James,Wilson,,,1779.0,1868.0,3,['Representative'],['PA'],"['Adams', 'Jackson Republican']",18-20
W000592,James,Wilson,,,1766.0,1839.0,1,['Representative'],['NH'],['Federalist'],11-11
W000597,John,Wilson,,,1773.0,1828.0,3,['Representative'],['SC'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",17-19
W000598,John,Wilson,,,1777.0,1848.0,2,['Representative'],['MA'],['Federalist'],13-15
W000606,Nathan,Wilson,,,1758.0,1834.0,1,['Representative'],['NY'],['Democratic Republican'],10-10
W000615,Thomas,Wilson,,,1765.0,1826.0,1,['Representative'],['VA'],['Federalist'],12-12
W000616,Thomas,Wilson,,,1772.0,1824.0,2,['Representative'],['PA'],['Democratic Republican'],13-14
W000618,William,Wilson,,,,,2,['Representative'],['PA'],['Democratic Republican'],14-15
W000619,William,Wilson,,,1773.0,1827.0,2,['Representative'],['OH'],"['Adams', 'Crawford Republican']",18-19
W000631,Austin,Wing,Eli,,1792.0,1849.0,3,['Delegate'],['MI'],[],19-22
W000632,Joseph,Wingate,Ferdinand,,1786.0,,2,['Representative'],['ME'],"['Adams', 'Anti-Jacksonian']",20-21
W000633,Paine,Wingate,,,1739.0,1838.0,4,"['Senator', 'Delegate', 'Representative']",['NH'],['Anti-Administration'],1-3
W000637,Richard,Winn,,,1750.0,1818.0,8,['Representative'],['SC'],"['Democratic Republican', 'Anti-Administration']",3-12
W000642,Joseph,Winston,,,1746.0,1815.0,3,['Representative'],['NC'],"['Democratic Republican', 'Anti-Administration']",3-9
W000644,Elisha,Winter,I.,,1781.0,1849.0,1,['Representative'],['NY'],['Federalist'],13-13
W000649,Henry,Wise,Alexander,,1806.0,1876.0,6,['Representative'],['VA'],"['Whig', 'Jacksonian', 'Democrat']",23-28
W000657,James,Witherell,,,1759.0,1838.0,1,['Representative'],['VT'],['Democratic Republican'],10-10
W000661,Robert,Witherspoon,,,1767.0,1837.0,1,['Representative'],['SC'],['Democratic Republican'],11-11
W000673,George,Wolf,,,1777.0,1840.0,3,['Representative'],['PA'],"['Jackson Republican', 'Jacksonian']",18-20
W000687,Abiel,Wood,,,1772.0,1834.0,1,['Representative'],['MA'],['Democratic Republican'],13-13
